Ticket.ID,Ticket.Open.Date...Time,Ticket.Close.Date...Time,Ticket_Summary
457675,01-07-2015,1/21/2015,L1 FI | SIN:Unblock cost center HKM6445
457681,01-07-2015,1/14/2015,order for INDO store S1917 for Pre-D PO 629528 not available in RP
457682,01-07-2015,1/15/2015,MCS | MAC | FS : Benefit Cosmetics 2015 Price Update not reflecting on wincor at FS
457688,01-07-2015,01-08-2015,CSA | IND :Date Error in Sales Report
457692,01-07-2015,1/16/2015,L1|POS|HNL :Hawaii missing transaction
457697,01-07-2015,1/16/2015,"HR | SIN : IT9006 into workflow of SG, Macau & Hainan"
457703,01-07-2015,1/20/2015,Sanya Sales posting
457708,01-07-2015,1/15/2015,MCS|HKG|OTH:HKG monthly customs report issue
457709,01-07-2015,1/14/2015,<L2> PAXTRAX | OKI : User requests to refund transaction from dummy POS for below sales transaction 
457712,01-07-2015,1/13/2015,"CATS | HKG: Update CAT ID for staff card - (Steve Wong, Mats Sjostrom)"
457714,01-07-2015,01-08-2015,L2: Authorization reqd
457716,01-07-2015,01-08-2015,FI | SIN: SAP: 5218- 3252986/3252987 GR/IR imbalance
457716,01-07-2015,01-08-2015,FI | SIN: SAP: 5218- 3252986/3252987 GR/IR imbalance
457716,01-07-2015,01-08-2015,FI | SIN: SAP: 5218- 3252986/3252987 GR/IR imbalance
457716,01-07-2015,01-08-2015,FI | SIN: SAP: 5218- 3252986/3252987 GR/IR imbalance
457717,01-07-2015,1/13/2015,SAP | OKI: Error while logging into P2P  even after following the user guide
457718,01-07-2015,1/13/2015,<L2> :: PAXTRAX|OKI:Merge PAX 500396715 and 5004028428
457720,01-07-2015,1/22/2015,L1:INSIGHT | HKG | HKIA : HKIA report generate request
457726,01-07-2015,1/14/2015,DMS|HKG|CCM:Price of  csku#35752799 GU OI CURE PUMP 4X15ML 12 
457727,01-07-2015,1/19/2015,L2:INFORM|SIN:Month End Reconciliation - December 2014 (North America)
457729,01-07-2015,02-02-2015,L1:INSIGHT | HKG | CCM : User requests generate the data for the entrance of Omega at level 2 for Chinachem on the captioned store BI report starting Jan 2015
457730,01-07-2015,1/13/2015,L1|POS|MAC|4S:Dior HOMME price change at FS
457732,01-07-2015,1/15/2015,L2:INFORM|HKG|CCM:WCTC wholesale vendor code 223685 
457733,01-07-2015,01-12-2015,POS|HKG|HKIA: End of Asia Miles partnership 
457735,01-07-2015,1/13/2015,POS|SIN:Pos 506 Decimal Point Missing
457738,01-07-2015,1/26/2015,<L2>HKIA - CNY Preorder Arrangement
457747,01-07-2015,1/13/2015,POS|HKG|CCM:02.01.2015 - CUP HK$3520
457748,01-07-2015,01-08-2015,PO Create & change  I-Doc failed as Article master UOM are  “EA” “CAS”  &  UOM in PO 'C00' are not matching
457751,01-07-2015,01-08-2015,NZ Sales Validation: Difference in GM$ between SAP & Inform - Dec14
457753,01-07-2015,01-08-2015,PO change I-docs (PORDCH)  failed as I-Doc has been trying to change the regular article to FOC article.
457754,01-07-2015,1/13/2015,PO change I-docs (PORDCH)  failed as I-Doc has been trying to change the FOC article to Regular article
457763,01-07-2015,1/13/2015,"<L1>CW|NAM:Exceeded Threshold by Weekly Average: Previous Day Traffic Monitoring, LAX and SFO (23, 21)"
457768,01-07-2015,02-09-2015,dummy location for PROM transactions
457779,01-07-2015,01-09-2015,SCM | HAW | PO #646147Clarins cannot DL
457781,01-07-2015,1/26/2015,SAP P2P _Failure to attach Document when raise shopping cart
457786,01-07-2015,1/22/2015,L1|POS | NAM | EJ Viewer Access (NAM division)
457800,01-08-2015,1/21/2015,L1:INSIGHT| HAW | Customer Purchase - MMJ Damage
457801,01-08-2015,02-02-2015,L1|POS | HAW | EJ trancations
457802,01-08-2015,1/13/2015,"<L1>CW | HKG | Exceeded Threshold by Weekly Average: Previous Day Traffic Monitoring, Hong Kong (1, 3, 6, 24)"
457804,01-08-2015,1/13/2015,"<L1>CW | SIN | Exceeded Threshold by Weekly Average: Previous Day Traffic Monitoring, Singapore (7, 22)"
457806,01-08-2015,1/15/2015,"<L1>CW | GUM | Exceeded Threshold by Weekly Average: Previous Day Traffic Monitoring, Guam, Saipan and Okinawa (10, 12, 13, 14, 8, 9)"
457810,01-08-2015,1/16/2015,"<L1>CW | MAC | Exceeded Threshold by Weekly Average: Previous Day Traffic Monitoring, Macau (2, 17)"
457820,01-08-2015,01-08-2015,L1: PO line blocked
457822,01-08-2015,1/16/2015,L1 |POS | SIN : NAM Invalid Flight Number
457824,01-08-2015,01-12-2015,DMS| HKG | Dior 17050105 UPC issue
457830,01-08-2015,02-02-2015,L1|Q4 Audit Trails Extraction
457844,01-08-2015,1/30/2015,L1:INSIGHT | HKG | CCM : User requests Right to create report in INSIGHT
457849,01-08-2015,01-09-2015,<L1> :: PAXTRAX | OKI : Paxtrax is down
457853,01-08-2015,1/13/2015,Change of Patron Spirits Company invoicing party 
457862,01-08-2015,1/14/2015,L1: Sales I-doc (WPUUMS)  failed Due to  Article was not send to SAP.
457864,01-08-2015,01-09-2015,<L1>:: XTRAX | OKI : Paxtrax is down
457880,01-08-2015,01-08-2015,L2: Additional Authorization is required in PR1 as per data fix document and Blanket IT Manager approval enclosed
457881,01-08-2015,1/30/2015,5211-Vdr8000854 Cartier Bali November 2014 Consignment Sales Discrepancy
457882,01-08-2015,1/16/2015,RCA and permanent solution for member master details not interfaced on 31st and 1st Jan
457884,01-08-2015,1/19/2015,RCA for member point balance duplicate records 
457887,01-08-2015,02-10-2015,SKU listing Extraction
457890,01-08-2015,01-08-2015,L2: Authorization required for the data fix :CA457853-L1: User request to Change invoicing party for PO 041-618979 From PATRON SINGAPORE SALES PTE LTD (5013532) to The Patron Spirit Company (5010446). 
457900,01-08-2015,01-09-2015,The below invoices which captured in exception with error 'Vendor selling unit cost is not received' 
457903,01-08-2015,1/15/2015,Invoice stuck in workflow
457907,01-08-2015,01-08-2015,L2: Object Key for Object SAPF100_POSTINGS
457911,01-08-2015,01-08-2015,L2: Approval for Access key: CO7584 - Singapore legal forms formats change
457924,01-08-2015,1/14/2015,L2: User id AN0137638 - Eleave website - error
457932,01-08-2015,1/27/2015,L1:DWBI | GUM:Claims response 1/6<DT0106 DT15-45-21 GUM (N/A) Sales search>
457935,01-08-2015,1/28/2015,L3:INSIGHT PROM transaction changes - To check feasibility
457937,01-08-2015,1/16/2015,MCS|HKG|HKIA:HKIA - TS - Invalid Location of 128 when assigning cleck
457944,01-08-2015,1/14/2015,Info record change I-Docs ( INFREC ) failed as Info create was not available in SAP.
457950,01-08-2015,01-09-2015,L1: Imac for SAP id extension till 31 jan 2015
457951,01-08-2015,01-09-2015,L2: data fix  
457956,01-08-2015,1/14/2015,L1-Stock Transport Order(ZUB) Create I-doc  (PORDCR1)  failed as Article listing was not send to SAP
457958,01-08-2015,1/15/2015,"<L1>COUNTWISE | JFK : Exceeded Threshold by Weekly Average: Previous Day Traffic Monitoring, JFK (24)"
457959,01-08-2015,1/14/2015,L2:TOTAL FASHION NATIONALITY REPORT ISSUE 
457963,01-08-2015,1/14/2015,L2: Include the T code YH_SSNVS in the role YH:BENEFITS_ADMIN_01
457966,01-08-2015,1/16/2015, Change in GL mapping for wage types /561 (Claim) and /563 to GL3256119 eff. 01.01.2015.
457967,01-08-2015,1/15/2015,SAP|MAC|4S:DFS PO no: 8300058815 Please Forward PO to Vendor
457975,01-08-2015,1/22/2015,<L2>HKIA-GM07 reference image
457983,01-08-2015,1/16/2015,WFM:Request to change the approving manager in WFM
457984,01-08-2015,01-09-2015,SAP|SIN:Inventory imbalance between MC.9 & 5219-1681999
457985,01-08-2015,1/15/2015,DWBI | HKG:Cigar references did not show in INFORM
457987,01-08-2015,1/16/2015,delay in posting to SAP/MCS - Bali division
457989,01-08-2015,1/13/2015,CSM|SPN:15308774 Ctrip Sales
457990,01-08-2015,1/13/2015,L3: Compatibility of 64-bit and iOS 8 Requirements for App in MSTR
457995,01-08-2015,1/15/2015,"Dec'14 month end validation between MCS,SAP & inform"
457996,01-08-2015,1/19/2015,MCS|SPN:CK Spring Collection Not Recognized On Wincor
457997,01-08-2015,1/13/2015,Unable to print PO to HO_ Xerox_ BW from the user name LRodrigues MID EAST.
458000,01-08-2015,1/15/2015,WCTC wholesale vendor code 223685 sales cost issue
458005,01-08-2015,1/15/2015,SAP|SIN:P2P Error while creating VL item
458006,01-08-2015,1/15/2015,Requester and Shopping cart Approver is same 
458012,01-09-2015,1/21/2015,L1|POS | SIN : User request EJ Viewer Access to check for receipts
458032,01-09-2015,1/14/2015,MCS | NZ | Dates changed in DMS not reflecting into AS400 (Div. 75)
458038,01-09-2015,1/16/2015,"<L1>CW | HKG | HKIA : Exceeded Threshold by Weekly Average: Previous Day Traffic Monitoring, Hong Kong (1, 3, 6, 24)"
458041,01-09-2015,1/15/2015,"<L1>CW | OKI : Exceeded Threshold by Weekly Average: Previous Day Traffic Monitoring, Guam, Saipan and Okinawa (10, 12, 13, 14, 8, 9)"
458048,01-09-2015,01-09-2015,SAP | HAI | Account (HW2620002) needs to be removed from SAP
458049,01-09-2015,1/15/2015,<L2> :: XTRAX | SAI | Sales by Tender Report - Paxtrax
458057,01-09-2015,1/16/2015,"Unable to Complete creation of a P2P value limit order ""assign ship to address"" appears and do not know how to correctly input"
458064,01-09-2015,1/16/2015,Change Macau Work Schedule Rule 5DWW Date type rule
458066,01-09-2015,1/16/2015,MCS | SIN : User reports Misalignment of PO
458070,01-09-2015,1/14/2015,Creation of form for EJ Viewer profile request.
458075,01-09-2015,01-12-2015,Synchronization of DMS & E3 
458076,01-09-2015,01-11-2015,L1 :User requests to Create Article Listing Using LSMW/WSM3-Stock transport Order (ZUB) not created in SAP due to Article listing Issue
458078,01-09-2015,01-09-2015,L1: Goods movement I-doc failed due to PO-- 4000001599 Line # 05  & PO -7000061502  Line # 01 blocked in SAP
458080,01-09-2015,1/27/2015,L1:INFORM - adding new brand into 'Specific brand values' product filter
458081,01-09-2015,1/13/2015,Shopping Cart hang at approver (Ya Chia YC131774) that has been removed from the rights
458087,01-09-2015,01-11-2015,L1: PO Change I-Doc failed as Articles listing Date is not extended prior to the PO Creation date (29.10.2014)  for the Site 1543 and  9999
458089,01-09-2015,1/13/2015,Re run the SAPR job for HKGA MCS for the month of December 2014
458093,01-09-2015,1/14/2015,KRONOS | MAC: Kronos Login Issue
458096,01-09-2015,1/14/2015,L2: change the SRM role from ‘Y:SR_SHOPPING_CART_REQUESTER’ to ‘Y:SR_SHOPPING_CART_CREATION’ for the user Wendell Mok (T_WMOK ) in PSR 
458104,01-09-2015,1/19/2015,INDO sales processing job timing change request
458105,01-09-2015,01-09-2015,L2: Data fix request - for December closing calendar - year end activities
458113,01-09-2015,02-03-2015, RE: 2015 Department Re-structure
458116,01-09-2015,1/23/2015,Vendor Extension to HK Porg P105 in the P2P system
458124,01-09-2015,1/29/2015,<L2> :: PAXTRAX down -Root cause
458133,01-09-2015,1/16/2015,Biweekly report for reactivation Program
458134,01-09-2015,1/19/2015,DMS | HKG:skus are created in DMS but could not reflect in POS.
458136,01-09-2015,1/15/2015,Discrepancy between MCS & DCS - Jan 09 2015
458141,01-09-2015,1/27/2015,Request to update mapping table for new brands in KRONOS 
458154,01-09-2015,1/16/2015,USER REQUEST TO CHANGE VENDOR CURRENCY
458161,01-09-2015,1/21/2015,"POS|GUM:TBG system crash January 08, 2015"
458163,01-09-2015,01-12-2015,SAP|SIN:NAM - HSBC account 188522 - variance in Dec encashed checks amount
458163,01-09-2015,01-12-2015,SAP|SIN:NAM - HSBC account 188522 - variance in Dec encashed checks amount
458163,01-09-2015,01-12-2015,SAP|SIN:NAM - HSBC account 188522 - variance in Dec encashed checks amount
458163,01-09-2015,01-12-2015,SAP|SIN:NAM - HSBC account 188522 - variance in Dec encashed checks amount
458172,01-09-2015,1/21/2015,L1: SEC Report for Dec and for Q4 2014
458181,01-09-2015,1/19/2015,Entry posted in 2151’s book with reference “VRB9530035695AA” but the amount is different 
458181,01-09-2015,1/19/2015,Entry posted in 2151’s book with reference “VRB9530035695AA” but the amount is different 
458181,01-09-2015,1/19/2015,Entry posted in 2151’s book with reference “VRB9530035695AA” but the amount is different 
458181,01-09-2015,1/19/2015,Entry posted in 2151’s book with reference “VRB9530035695AA” but the amount is different 
458192,01-09-2015,02-03-2015,regular suspensions in POS_TNDR table: request to update the currency code for hawaii::currency code setup for LV rekey
458193,01-09-2015,01-09-2015,L2: Provide authorization to the user C_RSIVA in PR1
458195,01-09-2015,01-12-2015,iGate & Shop and Collect transaction data
458197,01-09-2015,1/30/2015,Request for MCS sales report for HK and Macao - Feb'14 and May'14
458217,01-09-2015,1/23/2015,SAP|HKG|HKIA:Change approver on P2P system
458218,01-09-2015,1/16/2015,LOYALT | HKG: HKIA-update Digital Sign up Report 
458224,01-09-2015,1/14/2015,L1: Terminate Ismail Rahmat from SAP(Ref #458203  raised by user )
458225,01-09-2015,01-09-2015,Terminate Ismail Rahmat from SAP (Ref #458203 raised by user )
458226,01-09-2015,1/19/2015,Info record change I-Docs ( INFREC ) failed as Info create was not available in SAP.
458227,01-09-2015,1/16/2015,Month End Reconciliation - December 2014 (North America)
458229,01-09-2015,1/15/2015,L2: SAP|SIN:SAP- access to the Abu Dhabi entity code
458233,01-09-2015,1/20/2015,L2: BASIS | SIN : SAP access for GF0131861
458236,01-09-2015,1/15/2015,"<L1>LBS|NAM:Exceeded Threshold by Weekly Average: Previous Day Traffic Monitoring, LAX and SFO (23, 21)"
458244,01-09-2015,1/29/2015,<L1> :: Root Monitoring
458248,01-09-2015,02-04-2015,CSA |NAM:NAM Sales transactions need to reverse and re-post to the correct SKU
458258,01-10-2015,02-02-2015,CW | NAM | Access to Kronos
458259,01-10-2015,1/13/2015,Add hostname W7DHAWL3445 to Invoice scanning
458260,01-10-2015,1/29/2015,L1|POS | NAM | EJ viewer web access
458270,01-10-2015,1/16/2015,"CW | HKG | CCM : Exceeded Threshold by Weekly Average: Previous Day Traffic Monitoring, Hong Kong (1, 3, 6, 24)"
458273,01-10-2015,1/15/2015,"<L1>CW | SIN : Exceeded Threshold by Weekly Average: Previous Day Traffic Monitoring, Singapore (7, 22)"
458274,01-10-2015,1/16/2015,L1 : SAP | HAW | P2P-Overdue PO’s for your action
458281,01-10-2015,1/23/2015,"<L1>CW | MAC | Exceeded Threshold by Weekly Average: Previous Day Traffic Monitoring, Macau (2, 17)"
458283,01-10-2015,1/15/2015,"<L1>CW | AUS | Exceeded Threshold by Weekly Average: Previous Day Traffic Monitoring, Australia (18, 19)"
458285,01-10-2015,1/15/2015,"<L1>CW | NZ | Exceeded Threshold by Weekly Average: Previous Day Traffic Monitoring, New Zealand (4, 20)"
458305,01-10-2015,1/27/2015,L1:Claims response 1/8<DT0108 DT15-89-30 GUM(N/A)Sales search>
458306,01-10-2015,1/19/2015,L1|PCN not update on Wincor
458319,01-11-2015,1/15/2015,"<L1>CW | HKG | HKIA : Exceeded Threshold by Weekly Average: Previous Day Traffic Monitoring, Hong Kong (1, 3, 6, 24)"
458321,01-11-2015,1/15/2015,"<L1>CW | MAC | 4S : Exceeded Threshold by Weekly Average: Previous Day Traffic Monitoring, Macau (2, 17)"
458324,01-11-2015,1/19/2015,system failure to flow correct case pack at MCS from DMS 
458327,01-11-2015,1/19/2015,ITEM# 12316907 SHOW NEGATIVE IN MCS.
458332,01-11-2015,1/19/2015,L1|WINCOR | MAC : PCN not effective
458334,01-11-2015,1/16/2015,CATS | SPN : Please check 1/10 transaction and CATS because not  up lord yet.
458340,01-12-2015,1/15/2015,"<L1>CW | NZL : Exceeded Threshold by Weekly Average: Previous Day Traffic Monitoring, New Zealand (4, 20)"
458342,01-12-2015,1/19/2015,POS | NAM : T 4 register
458344,01-12-2015,1/23/2015,"<L1> :: CW | HKG | CCM : Exceeded Threshold by Weekly Average: Previous Day Traffic Monitoring, Hong Kong (1, 3, 6, 24)"
458346,01-12-2015,1/15/2015,"<L1> :: CW | SIN : Exceeded Threshold by Weekly Average: Previous Day Traffic Monitoring, Singapore (7, 22)"
458349,01-12-2015,1/16/2015,"<L1> :: CW | MAC | 4S : Exceeded Threshold by Weekly Average: Previous Day Traffic Monitoring, Macau (2, 17)"
458355,01-12-2015,1/19/2015,KRONOS | SIN : User facing problem with Kronos.
458356,01-12-2015,1/19/2015,L1:Vietnam sales posting
458357,01-12-2015,1/20/2015,Inventory Unit Variance Initial Analysis for this week
458358,01-12-2015,02-02-2015,L1:INFORM_Weekend_Monitoring
458360,01-12-2015,1/19/2015,L1:Hainan sales posting
458361,01-12-2015,1/22/2015,Inventory Variance Analysis ticket
458364,01-12-2015,1/16/2015,NA- Full card number 3777721-7668  $99.00 dtd 1/4/2015
458369,01-12-2015,1/14/2015,SKU Status missmatch between DMS & INFORM
458371,01-12-2015,01-12-2015,CATS|HKG : Cannot access to CATS
458375,01-12-2015,1/20/2015,Custom house IBM POS Master data
458378,01-12-2015,1/14/2015,SYRUS budget upload
458378,01-12-2015,1/14/2015,SYRUS budget upload
458378,01-12-2015,1/14/2015,SYRUS budget upload
458378,01-12-2015,1/14/2015,SYRUS budget upload
458380,01-12-2015,1/15/2015,SAP|SIN : Unable to excess toSAP for multiple users
458388,01-12-2015,1/13/2015,Trying to approve a PO within the SAP Netweaver Portal.
458410,01-12-2015,01-12-2015,L2: Access key - Ticket CA457893 - HK Payslip program changes
458411,01-12-2015,1/14/2015,"PO Change I-doc  failed with error message as "" PO Quantity smaller than GR/IR quantity"""
458414,01-12-2015,1/16/2015,POS : Beauty bounce back coupon @HKIA west & CC backend setup
458415,01-12-2015,1/23/2015,CSM : Beauty bounce back coupon @HKIA west & CC
458416,01-12-2015,1/22/2015,user requests to re-run the TL incentive for Saipan Galleria
458420,01-12-2015,1/16/2015,P2P | HKG | CCM : User requetss Approver list on P2P 
458425,01-12-2015,02-04-2015,L1:update L304 (GM staff sales) mapping in Inform from BT to GM
458427,01-12-2015,1/13/2015,"Received the AP workflow notification include this invoice, but can’t found it in my inbox in AP workflow"
458440,01-12-2015,1/16/2015,POS |End of Asia Miles partnership
458448,01-12-2015,01-12-2015,Hawaii SAP and Inform Month-End Reconciliation-December 2014 - To share Sls and POS MD screenshots
458457,01-12-2015,1/16/2015,L1|To Post missing transcation
458459,01-12-2015,1/13/2015,FINANCE | SIN : User reports CX34 for Period Dec 2013
458464,01-12-2015,1/19/2015,Errors in TAPA GST
458465,01-12-2015,1/14/2015,L2: Need Data file and CO file for the list of transports
458470,01-12-2015,1/13/2015,L2: SAP HR | SIN : Leave Application : Teo Siok Gek Phyllis
458471,01-12-2015,1/13/2015,CATS | GUM : User reports unable to CATS access for Prestige Lounge laptop
458479,01-12-2015,1/16/2015,POS | HKG | HKIA : HKIA - POS#164 off line from Jan 9
458483,01-12-2015,01-12-2015,L2: authorization required
458485,01-12-2015,1/30/2015,CSM | HKG | access right for the CSM
458486,01-12-2015,1/19/2015,Hawaii missing sales - 8/1/2015
458497,01-12-2015,01-12-2015,L2: CO 7667 - [458378] SYRUS budget upload - Data Update approval
458502,01-12-2015,1/20/2015,L2: SAP ID for Temp Staff - Lim Jia Wen
458514,01-12-2015,1/27/2015,L1:CSA|GUM : Receipt Inquiry_CHOI SANG SOO
